id;nombre;nombreGenerico;fraccion;unidadFraccion;vence;control;antibiotico;pos;facturable;stockMinimo;stockMaximo;maxOrdenar;estabilidad;invFarmacia;invAlmacen;enfermeria;terapia;nutricion;cantidad;cums;regSanitario;altoCosto;vrCompra;vrUltimaCompra;codigoAtc;infusion;tipoAdministracion;regulado;vaorRegulado;observaciones;sispro;oncologico;ortesis;epiHigiene;controlStock;AnatoPos;magistralControl;genericoPos;fechaRegistro;estadoReg;concentracion_id;concepto_id;grupo_id;subGrupo_id;tipoSuministro_id;unidadMedida_id;viaAdministracion_id;principioActivo_id;descripcionComercial;fechaExpedicion;fechaVencimiento;registroSanitario;ripsCums_id;ripsDci_id;ripsFormaFarmaceutica_id;ripsTipoMedicamento_id;ripsUnidadDispensa_id;ripsUnidadMedida_id;tipoHonorario_id;cantidadUvr;ripsUnidadUpr_id;requiereAutorizacion
19890;"CENTRUM JUNIOR MAS CALCIO TABLETAS MASTICABLES SABORES NARANJA, CEREZA,  Y TUTTI FRUTTI";"CENTRUM JUNIOR MAS CALCIO TABLETAS MASTICABLES SABORES NARANJA, CEREZA,  Y TUTTI FRUTTI";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19925863-5;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"FRASCO DE POLIETILENO DE ALTA DENSIDAD BLANCO, TAPA DE SEGURIDAD BLANCA, EN POLIPROPILENO POR 30 TABLETAS MASTICABLES";10/23/2024;10/23/2024;INVIMA 2002M-0002089;2;1;1;1;1;1;1;0;1;N
19891;JUVENTUS  H LOCION;JUVENTUS  H LOCION;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906341-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CARTULINA PLEGABLE CON 1 FRASCO PLASTICO EN POLIETILENO POR 30 ML;10/23/2024;10/23/2024;INVIMA M-14141;2;1;1;1;1;1;1;0;1;N
19892;INSUMAN R;INSUMAN R;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906296-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;KIT POR 5 CARTUCHOS POR 3 ML;10/23/2024;10/23/2024;INVIMA M-014507;2;1;1;1;1;1;1;0;1;N
19893;BETAMETASONA 0.05% CREMA.;BETAMETASONA 0.05% CREMA.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905679-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"CAJA CON TUBO COLAPSIBLE TRILAMINADO DE ALUMINIO IMPRESO Y TAPA DE PP, POR 25 G DE CREMA.";10/23/2024;10/23/2024;INVIMA 2010 M-13967 R1;2;1;1;1;1;1;1;0;1;N
19894;GLUCONATO DE CALCIO ECAR AL 10% SOLUCION INYECTABLE;GLUCONATO DE CALCIO ECAR AL 10% SOLUCION INYECTABLE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906318-19;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;Caja por 200 ampollas de vidrio tipo I x 10mL.;10/23/2024;10/23/2024;INVIMA 2016M-14424-R2;2;1;1;1;1;1;1;0;1;N
19895;GLIOTENZIDE 10 MG;GLIOTENZIDE 10 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906369-7;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;MUESTRA MeDICA: CAJA DE CARTON POR 30 COMPRIMIDOS EN BLISTER DE OPAALU PVC;10/23/2024;10/23/2024;INVIMA 2010 M-14094 R1;2;1;1;1;1;1;1;0;1;N
19896;VISINE XT (ADVANCED RELIEF);VISINE XT (ADVANCED RELIEF);0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905634-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA X UN FRASCO DE 30ML;10/23/2024;10/23/2024;INVIMA M-14484;2;1;1;1;1;1;1;0;1;N
19897;VISIPAQUE 320 MG I ML;VISIPAQUE 320 MG I ML;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906442-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;ESTUCHE DE CARTON POR 1 FRASCO DE VIDRIO TIPO I POR 100 ML E INSERTO;10/23/2024;10/23/2024;INVIMA 2016M-014797-R2;2;1;1;1;1;1;1;0;1;N
19898;"CENTRUM JUNIOR MAS CALCIO TABLETAS MASTICABLES SABORES NARANJA, CEREZA,  Y TUTTI FRUTTI";"CENTRUM JUNIOR MAS CALCIO TABLETAS MASTICABLES SABORES NARANJA, CEREZA,  Y TUTTI FRUTTI";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19925863-9;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"FRASCO DE POLIETILENO DE ALTA DENSIDAD BLANCO, TAPA DE SEGURIDAD BLANCA, EN POLIPROPILENO POR 100 TABLETAS MASTICABLES";10/23/2024;10/23/2024;INVIMA 2002M-0002089;2;1;1;1;1;1;1;0;1;N
19899;"CENTRUM JUNIOR MaS C, TABLETAS MASTICABLES SABORES CEREZA, NARANJA Y TUTTI   FRUTTI";"CENTRUM JUNIOR MaS C, TABLETAS MASTICABLES SABORES CEREZA, NARANJA Y TUTTI   FRUTTI";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19925864-9;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"FRASCO EN POLIETILENO DE ALTA DENSIDAD BLANCO CON TAPA DE SEGURIDAD BLANCA EN POLIPROPILENO, CON 100 TABLETAS CADA FRASCO.";10/23/2024;10/23/2024;INVIMA 2002M-0002090;2;1;1;1;1;1;1;0;1;N
19900;GLUCONATO DE CALCIO ECAR AL 10% SOLUCION INYECTABLE;GLUCONATO DE CALCIO ECAR AL 10% SOLUCION INYECTABLE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906318-14;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;Caja por 10 ampollas de vidrio tipo I x 10mL.;10/23/2024;10/23/2024;INVIMA 2016M-14424-R2;2;1;1;1;1;1;1;0;1;N
19901;"CENTRUM JUNIOR MAS CALCIO TABLETAS MASTICABLES SABORES NARANJA, CEREZA,  Y TUTTI FRUTTI";"CENTRUM JUNIOR MAS CALCIO TABLETAS MASTICABLES SABORES NARANJA, CEREZA,  Y TUTTI FRUTTI";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19925863-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"FRASCO DE POLIETILENO DE ALTA DENSIDAD BLANCO, TAPA DE SEGURIDAD BLANCA, EN POLIPROPILENO POR 20 TABLETAS MASTICABLES";10/23/2024;10/23/2024;INVIMA 2002M-0002089;2;1;1;1;1;1;1;0;1;N
19902;GLUCONATO DE CALCIO ECAR AL 10% SOLUCION INYECTABLE;GLUCONATO DE CALCIO ECAR AL 10% SOLUCION INYECTABLE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906318-16;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;Caja por 20 ampollas de vidrio tipo I x 10mL.;10/23/2024;10/23/2024;INVIMA 2016M-14424-R2;2;1;1;1;1;1;1;0;1;N
19903;"CENTRUM JUNIOR MAS CALCIO TABLETAS MASTICABLES SABORES NARANJA, CEREZA,  Y TUTTI FRUTTI";"CENTRUM JUNIOR MAS CALCIO TABLETAS MASTICABLES SABORES NARANJA, CEREZA,  Y TUTTI FRUTTI";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19925863-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"FRASCO DE POLIETILENO DE ALTA DENSIDAD BLANCO, TAPA DE SEGURIDAD BLANCA, EN POLIPROPILENO POR 10 TABLETAS MASTICABLES";10/23/2024;10/23/2024;INVIMA 2002M-0002089;2;1;1;1;1;1;1;0;1;N
19904;"CENTRUM JUNIOR MaS C, TABLETAS MASTICABLES SABORES CEREZA, NARANJA Y TUTTI   FRUTTI";"CENTRUM JUNIOR MaS C, TABLETAS MASTICABLES SABORES CEREZA, NARANJA Y TUTTI   FRUTTI";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19925864-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"FRASCO EN POLIETILENO DE ALTA DENSIDAD BLANCO CON TAPA DE SEGURIDAD BLANCA EN POLIPROPILENO, CON 20 TABLETAS CADA FRASCO.";10/23/2024;10/23/2024;INVIMA 2002M-0002090;2;1;1;1;1;1;1;0;1;N
19968;VISIPAQUE 320 MG I ML;VISIPAQUE 320 MG I ML;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906442-8;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;Muestra medica: Caja multipack por 10 botellas de polipropileno por 100 mL;10/23/2024;10/23/2024;INVIMA 2016M-014797-R2;2;1;1;1;1;1;1;0;1;N
19905;"CENTRUM JUNIOR MaS C, TABLETAS MASTICABLES SABORES CEREZA, NARANJA Y TUTTI   FRUTTI";"CENTRUM JUNIOR MaS C, TABLETAS MASTICABLES SABORES CEREZA, NARANJA Y TUTTI   FRUTTI";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19925864-5;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"FRASCO EN POLIETILENO DE ALTA DENSIDAD BLANCO CON TAPA DE SEGURIDAD BLANCA EN POLIPROPILENO, CON 30 TABLETAS CADA FRASCO.";10/23/2024;10/23/2024;INVIMA 2002M-0002090;2;1;1;1;1;1;1;0;1;N
19906;MINULET GRAGEAS;MINULET GRAGEAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906272-12;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;MUESTRA MEDICA: CAJA POR 63  GRAGEAS EN BLISTER PVCALU.EMPACADA EN POUCH DE ALUMINO CON DESECANTE;10/23/2024;10/23/2024;INVIMA 2016 M014479-R2;2;1;1;1;1;1;1;0;1;N
19907;"BUPRADEX TABLETAS 2,0 MG";"BUPRADEX TABLETAS 2,0 MG";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906146-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 28 TABLETAS EN BLISTER PVCALUMINIO;10/23/2024;10/23/2024;INVIMA 2001M-0000179;2;1;1;1;1;1;1;0;1;N
19908;ACETATO DE ALUMINIO LOCION;ACETATO DE ALUMINIO LOCION;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906315-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO PLASTICO POR 120 ML;10/23/2024;10/23/2024;INVIMA M-014577;2;1;1;1;1;1;1;0;1;N
19909;JUVENTUS  H LOCION;JUVENTUS  H LOCION;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906341-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CARTULINA PLEGABLE CON 1 FRASCO PLASTICO EN POLIETILENO POR 60 ML;10/23/2024;10/23/2024;INVIMA M-14141;2;1;1;1;1;1;1;0;1;N
19910;CREMA N. 4 MEDICADA;CREMA N. 4 MEDICADA;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906379-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;TUBO DE ALUMINIO POR 30 G EN CAJA.;10/23/2024;10/23/2024;INVIMA 2022M-14151-R2;2;1;1;1;1;1;1;0;1;N
19911;INSUMAN R;INSUMAN R;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906296-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 10 OPTISET;10/23/2024;10/23/2024;INVIMA M-014507;2;1;1;1;1;1;1;0;1;N
19912;ALCOHOL ANTISEPTICO;ALCOHOL ANTISEPTICO;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19904175-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;BOTELLA DE POLIETILENO DE ALTA DENSIDAD CON TAPA DE POLIPROPILENO POR 350 ML;10/23/2024;10/23/2024;INVIMA M-13630;2;1;1;1;1;1;1;0;1;N
19913;GEREF  1.0 MG.;GEREF  1.0 MG.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19904542-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"CAJA CARTULINA X 1 VIAL VIDRIO TIPO I CON PRODUCTO LIOFILIZADO 1. 0 MG, + 1 AMPOLLA X 2 ML. DE SOLVENTE. SOLVENTE: AMPOLLA DE 2";10/23/2024;10/23/2024;INVIMA M-13945;2;1;1;1;1;1;1;0;1;N
19914;CLOBETASOL CREMA;CLOBETASOL CREMA;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19904550-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"CAJA CARTON 1 TUBO COLAPSIBLE X 45 G, CILINDRO DE ALUMINIO LACA DORADA";10/23/2024;10/23/2024;INVIMA 2021M-13898-R3;2;1;1;1;1;1;1;0;1;N
19915;NOVOSEVEN  120 KUIVIAL (2.4 MGVIAL) POLVO PARA INYECCION;NOVOSEVEN  120 KUIVIAL (2.4 MGVIAL) POLVO PARA INYECCION;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906410-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"1 VIAL DE VIDRIO CON TAPoN BROMOBUTILO, TAPA DE ALU Y PP, CON LIOFILIZADO PARA RECONSTITUIR A SOLUCIoN INYECTABLE.";10/23/2024;10/23/2024;INVIMA 2010 M-14309 R1;2;1;1;1;1;1;1;0;1;N
19916;OCAM (MELOXICAM) 15 MG TABLETAS;OCAM (MELOXICAM) 15 MG TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906384-13;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;Caja Plegadiza x 40 tabletas en blister PVDCAluminio y en blister Triflex II (PPAlPVCPVDC)  Aluminio.;10/23/2024;10/23/2024;INVIMA 2022M-14125-R2;2;1;1;1;1;1;1;0;1;N
19917;PROBYL TABLETAS;PROBYL TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906432-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA PLEGADIZA X25 SOBRES X 3 TABLETAS SOBRE EN PAPEL DE ALUMINIO Y POLIETILENO;10/23/2024;10/23/2024;INVIMA M-14161;2;1;1;1;1;1;1;0;1;N
19918;COAVAPRO 300 MG;COAVAPRO 300 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19904600-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJAS POR 28 TABLETAS EN BLISTER POR 14 TABLETAS;10/23/2024;10/23/2024;INVIMA M-14319;2;1;1;1;1;1;1;0;1;N
19919;TRAMADOL HCI SOLUCION 100MG.;TRAMADOL HCI SOLUCION 100MG.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19904660-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"CAJA DE CARTON X FRASCO 50 ML. FRASCO DE VIDRIO AMBAR TIPO III, TAPA ROSCA, (TAPA DE PRESION Y GIRO)SIN PROPILENO. CUENTA GOTAS";10/23/2024;10/23/2024;INVIMA M-13746;2;1;1;1;1;1;1;0;1;N
19920;DUCHA INTIMA AZUL VINAGRE;DUCHA INTIMA AZUL VINAGRE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19907364-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CARTON 1 FRASCO X 120 ML. POLIETILENO BAJA DENSIDAD;10/23/2024;10/23/2024;INVIMA M-14389;2;1;1;1;1;1;1;0;1;N
19921;"CENTRUM JUNIOR MAS CALCIO TABLETAS MASTICABLES SABORES NARANJA, CEREZA,  Y TUTTI FRUTTI";"CENTRUM JUNIOR MAS CALCIO TABLETAS MASTICABLES SABORES NARANJA, CEREZA,  Y TUTTI FRUTTI";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19925863-6;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"FRASCO DE POLIETILENO DE ALTA DENSIDAD BLANCO, TAPA DE SEGURIDAD BLANCA, EN POLIPROPILENO POR 60 TABLETAS MASTICABLES";10/23/2024;10/23/2024;INVIMA 2002M-0002089;2;1;1;1;1;1;1;0;1;N
19922;"CENTRUM JUNIOR MaS C, TABLETAS MASTICABLES SABORES CEREZA, NARANJA Y TUTTI   FRUTTI";"CENTRUM JUNIOR MaS C, TABLETAS MASTICABLES SABORES CEREZA, NARANJA Y TUTTI   FRUTTI";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19925864-6;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"FRASCO EN POLIETILENO DE ALTA DENSIDAD BLANCO CON TAPA DE SEGURIDAD BLANCA EN POLIPROPILENO, CON 60 TABLETAS CADA FRASCO.";10/23/2024;10/23/2024;INVIMA 2002M-0002090;2;1;1;1;1;1;1;0;1;N
19923;"CENTRUM JUNIOR MAS CALCIO TABLETAS MASTICABLES SABORES NARANJA, CEREZA,  Y TUTTI FRUTTI";"CENTRUM JUNIOR MAS CALCIO TABLETAS MASTICABLES SABORES NARANJA, CEREZA,  Y TUTTI FRUTTI";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19925863-10;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"FRASCO DE POLIETILENO DE ALTA DENSIDAD BLANCO, TAPA DE SEGURIDAD BLANCA, EN POLIPROPILENO POR 130 TABLETAS MASTICABLES";10/23/2024;10/23/2024;INVIMA 2002M-0002089;2;1;1;1;1;1;1;0;1;N
19924;NITROGLICERINA VIAL 5 MGML (50 MG10 ML);NITROGLICERINA VIAL 5 MGML (50 MG10 ML);0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905208-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"VIAL DE VIDRIO AMBAR TIPO I, TAPO, TAPA DE ALUMINIO FLIP-OFF POR 10 ML. VIAL DE 50 MG 10 ML";10/23/2024;10/23/2024;INVIMA M-13882;2;1;1;1;1;1;1;0;1;N
19925;VISIPAQUE 270MG I ML;VISIPAQUE 270MG I ML;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906441-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"FRASCO DE VIDRIO TIPO I POR 20ML. CON TAPoN DE CLOROBUTILO, SELLADO CONAGRAFE DE ALUMINIO Y TAPA DE POLIPROPILENO";10/23/2024;10/23/2024;INVIMA 2016M-014798-R2;2;1;1;1;1;1;1;0;1;N
19926;VISIPAQUE 320 MG I ML;VISIPAQUE 320 MG I ML;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906442-11;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA MULTIPACK POR 10 BOTELLAS DE POLIPROPILENO X 50 mL CON TAPON DE BROMOBUTILO (con relleno de silicato) + INSERTO;10/23/2024;10/23/2024;INVIMA 2016M-014797-R2;2;1;1;1;1;1;1;0;1;N
19927;LAUDAL;LAUDAL;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906397-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR UN TUBO COLAPSIBLE EN ALUMINIO RECUBIERTO CON LACA EPOXIFENOLICA POR 30G;10/23/2024;10/23/2024;INVIMA 2010 M-014698-R1;2;1;1;1;1;1;1;0;1;N
19928;UNGUENTO 'ALMIPRO';UNGUENTO 'ALMIPRO';0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905462-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;POTE X 500 G. EN POLIPROPILENO COLOR BLANCO CON TAPA BLANCA EN POLIPROPILENO;10/23/2024;10/23/2024;INVIMA M-014900;2;1;1;1;1;1;1;0;1;N
19929;CLORURO DE POTASIO 10 ML. INYECTABLE;CLORURO DE POTASIO 10 ML. INYECTABLE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905384-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CON 1 FRASCOS VIALES X 10 ML. CADA UNO (VIDRIO I POI);10/23/2024;10/23/2024;INVIMA M-14029;2;1;1;1;1;1;1;0;1;N
19930;AGUA BIDESTILADA.;AGUA BIDESTILADA.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19909406-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA X 100 AMPOLLAS DE 3 ML;10/23/2024;10/23/2024;INVIMA M-14662;2;1;1;1;1;1;1;0;1;N
19931;BRUFEN 600 MG. GRANULADO EFERVECENTE;BRUFEN 600 MG. GRANULADO EFERVECENTE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906324-6;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"CAJA DE CARTON PLEGABLE X 30 SOBRES TERMOSELLADOS CONTENIENDO 6, 465 G. (UNA DOSIS) LAMINADO DE PAPELPOLIETILENOALUMINIOPOLIE";10/23/2024;10/23/2024;INVIMA M-14096;2;1;1;1;1;1;1;0;1;N
19932;CALCIO  600 + D;CALCIO  600 + D;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906338-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CON FRASCO PLASTICO BLANCO DE POLIETILENO DE ALTA DENSIDAD POR 5 TABLETAS.;10/23/2024;10/23/2024;INVIMA 2010 M-14366 R1;2;1;1;1;1;1;1;0;1;N
19933;ALKA-SELTZER LIMA-LIMON;ALKA-SELTZER LIMA-LIMON;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905108-14;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"CAJA DE CARToN PLEGADIZA POR 100 TABLETAS, EN SOBRES DE PAPELPOLIETILENOALUMINIOSURLYN POR 2 TABLETAS";10/23/2024;10/23/2024;INVIMA 2010 M-13868 R1;2;1;1;1;1;1;1;0;1;N
19934;METOPROLOL 50 MG TABLETAS;METOPROLOL 50 MG TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19929036-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 10 TABLETAS;10/23/2024;10/23/2024;INVIMA 2002M-0001506;2;1;1;1;1;1;1;0;1;N
19935;B-CORT 200 AEROSOL;B-CORT 200 AEROSOL;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906224-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR UN FRASCO DE ALUMINIO POR 6 ML DE AEROSOL QUE EQUIVALEN A 120 DOSIS CON VaLVULA DOSIFICADORA Y ADAPTADOR BUCAL.;10/23/2024;10/23/2024;INVIMA 2023M-14251-R3;2;1;1;1;1;1;1;0;1;N
19936;"NEUPOGEN SOLUCION INYECTABLE 30 MU  0,5 ML";"NEUPOGEN SOLUCION INYECTABLE 30 MU  0,5 ML";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906434-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"Caja por 4 bandejas, cada una conteniendo una jeringa prellenada con 0,5 mL de solucion inyectable.";10/23/2024;10/23/2024;INVIMA 2023MBT-014489-R3;2;1;1;1;1;1;1;0;1;N
19937;VISIPAQUE 270MG I ML;VISIPAQUE 270MG I ML;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906441-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"FRASCO DE VIDRIO TIPO I POR 250ML. CON TAPoN DE CLOROBUTILO, SELLADO CONAGRAFE DE ALUMINIO Y TAPA DE POLIPROPILENO";10/23/2024;10/23/2024;INVIMA 2016M-014798-R2;2;1;1;1;1;1;1;0;1;N
